site_id,facility_name,cupa,physical_address,total_evals,total_violations,latest_eval,years_since,seismic,has_ammonia,is_food,is_refinery,is_p3,is_p2,iiar9_gap,revalid_overdue,revalid_soon,reval_due_year,pre_epa2024,urgency_score,notes,recommended_pitch,pain_points
277404,TASTEFUL SELECTIONS LLC,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-03-15,2.0,Medium,True,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
277639,Whole Foods Market,Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2025-05-27,0.8,Low,False,False,False,False,False,True,False,False,2030,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
359244,"Bowerman Power LFG, LLC",Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,24,1,2023-02-28,3.0,Medium,True,True,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
366659,APPLIED MEDICAL RESOURCES,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,4,1,2025-06-09,0.7,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
370342,Rolls-Royce High Temperature Composites (Katella),Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,2,0,2025-04-15,0.9,Medium,True,False,False,True,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Program 3 confirmed: STAA + enhanced third-party audits mandatory
380593,CITY OF TUSTIN - EDINGER AVE WELL,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,10,1,2023-07-25,2.6,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
380619,"ELECTRONIC PRECISION SPECIALTIES, INC",Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,24,1,2025-04-07,0.9,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
384364,Evonik Corporation - LA (East),Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,8,3,2022-12-15,3.2,Low,False,False,False,False,False,True,False,False,2027,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
384375,AIRCRAFT X RAY,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,0,2019-06-21,6.7,High,False,False,False,False,False,False,True,False,2024,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2019-06-21 (6.7 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
384415,Airgas Dry Ice,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,7,3,2024-02-21,2.0,Low,False,False,False,False,False,True,False,False,2029,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
384618,"ALLFAST FASTENING SYSTEMS, LLC",Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,0,2017-10-12,8.4,High,False,False,False,False,False,False,True,False,2022,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2017-10-12 (8.4 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
384765,AMERICAN BLENDING CO INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,0,2019-05-01,6.8,High,False,False,False,False,False,False,True,False,2024,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2019-05-01 (6.8 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
384771,"Excello Circuits, Inc.",Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2019-08-20,6.5,Low,False,False,False,False,False,False,True,False,2024,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2019-08-20 (6.5 yrs ago) | Prior violation history: 1 violations on record
385184,ANAHEIM PUBLIC UTILITIES CANYON POWER PLANT,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-04-20,2.9,Low,True,False,False,False,False,True,False,False,2028,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
385186,ANAHEIM PUBLIC UTILITIES DOWLING SUBSTATION,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,1,2020-05-27,5.8,Low,False,False,False,False,False,False,True,False,2025,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2020-05-27 (5.8 yrs ago) | Prior violation history: 1 violations on record
385419,Arkema Coating Resins - Latex,Torrance Fire Department,VERIFY via CERS SiteID or EPA ECHO,14,1,2025-04-16,0.9,Low,True,False,False,False,False,True,False,False,2030,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
385514,Astro Pak LLC Downey,Downey Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-06-27,2.7,Low,False,False,False,False,False,True,False,False,2028,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
387453,Baker Petrolite LLC,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,6,1,2020-06-17,5.7,Low,False,False,False,False,False,False,True,False,2025,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2020-06-17 (5.7 yrs ago) | Prior violation history: 1 violations on record
388215,BRIDGFORD FOODS CORPORATION,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-07-02,1.7,Low,False,False,False,False,False,True,False,False,2029,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
388316,Bumble Bee Foods,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,9,2,2024-03-07,2.0,Low,True,False,False,False,False,True,False,False,2029,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
390142,CITY OF TUSTIN - 17TH ST TREATMENT PLANT,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,8,2,2023-07-25,2.6,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
390285,COASTAL PACIFIC FOOD DISTRIBUTION,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2023-04-19,2.9,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
390286,COASTAL PACIFIC FOOD DISTRIBUTION,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2023-04-19,2.9,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
390680,Country Sweet Produce (Arvin),Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,9,1,2024-04-11,1.9,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
390750,Nutrien Ag Solutions - San Jacinto,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,3,1,2020-03-11,6.0,Medium,False,False,False,False,False,False,True,False,2025,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2020-03-11 (6.0 yrs ago) | Prior violation history: 1 violations on record
390856,Crown Citrus Company,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,4,3,2025-04-25,0.9,Medium,True,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
391014,CYTEC ENGINEERED MATERIALS,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,2,2022-11-18,3.3,Low,False,False,False,False,False,True,False,False,2027,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
391494,"Diversified CPC International, Inc.",Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,3,2023-12-12,2.2,Low,False,False,False,False,False,True,False,False,2028,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
391749,The American Bottling Company,Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,6,3,2025-04-08,0.9,Low,False,False,False,False,False,True,False,False,2030,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
391750,The American Bottling Company,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,1,2022-11-30,3.3,Medium,False,False,False,False,False,True,False,False,2027,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
391791,DUCOMMUN AEROSTRUCTURES GARDENA FAC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,0,2013-05-10,12.8,High,False,False,False,False,False,False,True,False,2018,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2013-05-10 (12.8 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
392187,EMWD Moreno Valley Water Reclaim,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2018-08-16,7.5,Medium,False,False,False,False,False,False,True,False,2023,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2018-08-16 (7.5 yrs ago) | Prior violation history: 1 violations on record
392190,EMWD Temecula Valley Regional WRF,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,3,1,2018-03-08,8.0,Medium,False,False,False,False,False,False,True,False,2023,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2018-03-08 (8.0 yrs ago) | Prior violation history: 1 violations on record
392335,3M / DHL Supply Chain,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2022-09-20,3.5,Medium,False,False,False,False,False,True,False,False,2027,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
392363,SYU ONSHORE-LAS FLORES CANYON,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,5,3,2016-07-19,9.6,Low,False,False,False,False,False,False,True,False,2021,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2016-07-19 (9.6 yrs ago) | Prior violation history: 3 violations on record
392733,Thermo Fisher Scientific- SCD Building 2,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,1,2017-09-21,8.4,Medium,False,False,False,False,False,False,True,False,2022,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2017-09-21 (8.4 yrs ago) | Prior violation history: 1 violations on record
393053,Four Star Chemical,Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,6,2,2022-09-14,3.5,Low,False,False,False,False,False,True,False,False,2027,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
393564,Frozen Food Express,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,3,2020-10-22,5.4,Medium,False,False,False,False,False,False,True,False,2025,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2020-10-22 (5.4 yrs ago) | Prior violation history: 3 violations on record
393642,"GALLADE CHEMICAL, INC",San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2024-06-26,1.7,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
393712,GATX,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,2,2023-11-30,2.3,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
393930,GOAL LINE LP,San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2024-02-15,2.0,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
393965,Golden Queen Mining Co. LLC - Soledad Mountain Project,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,8,2,2024-02-27,2.0,Medium,False,True,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
394175,Grimmway Enterprise Inc.-CAL ORGANIC THERMAL,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,7,1,2025-02-27,1.0,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
